fecha,municipio,total_pixeles,Suma_de_radianza_detrend,Suma_de_radianza,Media_de_radianza_detrend,Media_de_radianza,Desviacion_estandar_de_radianza_detrend,Desviacion_estandar_de_radianza,Maximo_de_radianza_detrend,Maximo_de_radianza,Minimo_de_radianza_detrend,Minimo_de_radianza,Percentil_25_de_radianza_detrend,Percentil_25_de_radianza,Percentil_50_de_radianza_detrend,Percentil_50_de_radianza,Percentil_75_de_radianza_detrend,Percentil_75_de_radianza
2015-07-10,monterrey,944,73488.13008155045,249847.86991844955,77.84759542537114,264.66935372717126,37.22150902062339,119.82248287557215,48.82479371989518,788.1752062801048,-19.737060251284312,27.737060251284312,64.93421134631441,193.0657886536856,84.15529345163043,274.8447065483696,103.79107062966159,337.2089293703384
2015-07-11,monterrey,944,10529.274019098404,249882.7259809016,11.153891969383324,264.7062775221421,28.101905895890056,119.85554168579314,53.54870821489021,788.4512917851098,-19.714871718906867,27.714871718906867,-19.34455889661527,193.09455889661527,7.622064778548122,274.8779352214519,23.74663188904691,337.2533681109531
2015-07-12,monterrey,944,47387.92201844163,249918.07798155837,50.19906993478969,264.7437266753798,29.29232530662766,119.8889747517048,90.26949254963881,788.7305074503612,-21.69262034937542,27.69262034937542,29.87642008447824,193.12357991552176,57.08824294889058,274.9117570511094,72.70144037515092,337.2985596248491
2015-07-13,monterrey,944,62736.070585116715,249953.92941488329,66.45770189101358,264.7817048886474,32.84294892691142,119.92278195489166,16.987152361442327,789.0128476385577,-18.67030863610146,27.67030863610146,59.09714435669716,193.15285564330284,75.05382353989211,274.9461764601079,82.65549287778839,337.3445071222116
2015-07-14,monterrey,944,114846.71558013387,249990.28441986613,121.65965633488759,264.82021654646843,59.79030377373691,119.95696353059144,295.70168971628914,789.2983102837109,-17.647939131269275,27.647939131269275,104.81760933641263,193.18239066358737,133.01880140475873,274.98119859524127,148.6087853922503,337.3912146077497
2015-07-15,monterrey,944,89244.85349044058,250027.14650955942,94.53903971444964,264.8592653702961,44.50402487907077,119.99151958846072,56.41310054357723,789.5868994564228,-15.625514474459248,27.625514474459248,73.78781099754798,193.21218900245202,108.98317222013321,275.0168277798668,131.5613146785476,337.4386853214524
2015-07-16,monterrey,944,15999.481985123304,250064.5180148767,16.948603797800274,264.8988538293184,20.681099647447965,120.0264496975992,-93.87861920131684,789.8786192013168,-22.60303735274916,27.60303735274916,-5.492253730279316,193.24225373027932,12.946933102000742,275.05306689799926,34.513079124999706,337.4869208750003
2015-07-17,monterrey,944,27223.599790603126,250102.40020939687,28.838559100214695,264.93898327266663,55.331682727013984,120.06175298899323,970.8265294447087,790.1734705552913,-23.580510322811207,27.580510322811207,9.727413056210906,193.2725869437891,21.910082390159232,275.08991760984077,29.464078597526225,337.5359214024738
2015-07-18,monterrey,944,63909.20792649448,250140.79207350552,67.7004321255236,264.9796526202391,35.28606962511262,120.09742733903212,-9.471443560515127,790.4714435605151,-21.557935812773795,27.557935812773795,43.44681102427984,193.30318897572016,73.87262094992695,275.12737905007305,97.4143161073269,337.5856838926731
2015-07-19,monterrey,944,165384.30905792152,250179.69094207848,175.1952426461035,265.02085904881176,93.08641708346907,120.13347000310172,431.2274778460393,790.7725221539607,-19.535316073831673,27.535316073831673,128.6659414614253,193.3340585385747,178.83455162887435,275.16544837112565,239.36379674152124,337.63620325847876
2015-07-20,monterrey,944,114279.90699363442,250219.09300636558,121.0592235102061,265.0625985236922,61.85544805269481,120.16987784884438,344.92331449122366,791.0766855087763,-18.512653096320214,27.512653096320214,93.63480672390514,193.36519327609486,122.79587861906538,275.2041213809346,166.31252692328422,337.6874730767158
