fecha,municipio,total_pixeles,Suma_de_radianza_trend,Suma_de_radianza_detrend,Media_de_radianza_trend,Media_de_radianza_detrend,Desviacion_estandar_de_radianza_trend,Desviacion_estandar_de_radianza_detrend,Maximo_de_radianza_trend,Maximo_de_radianza_detrend,Minimo_de_radianza_trend,Minimo_de_radianza_detrend,Percentil_25_de_radianza_trend,Percentil_25_de_radianza_detrend,Percentil_50_de_radianza_trend,Percentil_50_de_radianza_detrend,Percentil_75_de_radianza_trend,Percentil_75_de_radianza_detrend
2022-02-11,monterrey,944,348059.3621201638,-157196.3621201638,368.70695139847896,-166.52157004254676,167.008708573329,-62.867453467060926,1186.6986695802982,-634.6986695802982,25.403857018822755,3.5961429811772447,284.25700157645116,-162.25700157645116,378.828335973733,-185.32833597373298,458.78978609549915,-197.78978609549915
2022-02-12,monterrey,944,348093.44420976116,-93557.44420976116,368.7430553069502,-99.10746208661124,167.04662470430213,-82.18404483580989,1187.5866294351454,-510.58662943514537,25.408945854280535,-4.408945854280535,284.27767840281984,-39.777678402819845,378.8440980585794,-105.84409805857939,458.8323279019124,-150.83232790191238
2022-02-13,monterrey,944,348126.9194095667,199141.08059043332,368.7785163236937,210.95453452376398,167.084255688632,82.49289672988647,1188.4715006857502,282.52849931424976,25.413914846473745,4.5860851535262555,284.2978180377266,190.95218196227341,378.8592141236104,226.1407858763896,458.8741279986758,249.12587200132418
2022-02-14,monterrey,944,348159.7957970687,69189.20420293132,368.8133430053699,73.29364852005381,167.12160288159885,4.1338318764532005,1189.3532396956066,-106.35323969560659,25.418765916077017,57.58123408392298,284.3174266912245,67.68257330877549,378.87369402839994,84.12630597160006,458.9151972437541,84.08480275624589
2022-02-15,monterrey,944,348192.0827916034,110922.9172083966,368.8475453300887,117.50309026313164,167.15866799216707,85.56944456501296,1190.2318057599791,769.7681942400209,25.42350138413868,5.576498615861318,284.33651182199344,99.16348817800656,378.88754906985764,92.11245093014236,458.9555481289121,113.29445187108792
2022-02-16,monterrey,944,348223.791205768,127674.20879423199,368.8811347518725,135.2481025362631,167.19545316521175,43.811882218795546,1191.1071611788668,-38.10716117886682,25.42812402128397,12.57187597871603,284.3550821210364,129.6449178789636,378.9007920843548,142.0992079156452,458.9951949627513,156.00480503724867
2022-02-17,monterrey,944,348254.93337390316,201799.06662609684,368.91412433676135,213.77019769713695,167.2319610964172,80.6526995997192,1191.9792698449855,468.02073015501446,25.43263678885091,14.56736321114909,284.37314749677927,202.37685250322073,378.91343773347694,228.08656226652306,459.0341542909258,264.7158457090742
2022-02-18,monterrey,944,348285.521604906,186031.478395094,368.94652712384135,197.0672440625993,167.26819423747142,75.37914179413585,1192.848095439216,363.15190456078403,25.43704276441212,13.56295723558788,284.3907178613029,143.6092821386971,378.92550073317346,219.07449926682654,459.07244268488853,243.42755731511147
2022-02-19,monterrey,944,348315.56601339584,126355.43398660416,368.97835382774986,133.85109532479254,167.30415365710587,57.146738308004956,1193.713593932878,246.28640606712202,25.441345236634334,1.5586547633656664,284.4078013221842,118.84219867781582,378.93699338348546,135.06300661651454,459.11007369279577,146.13992630720423
2022-02-20,monterrey,944,348345.0751903543,12874.924809645687,369.00961354910424,13.638691535641499,167.3398400088484,-0.0037285683033303485,1194.575725728582,296.42427427141797,25.445547583857827,-0.44554758385782733,284.4244046041945,-4.4244046041944785,378.94792617892307,14.052073821076931,459.1470586530469,14.852941346953116
2022-02-21,monterrey,944,348374.0555046963,59646.94449530367,369.0403130346362,63.18532255858412,167.37525352675522,21.057356318212584,1195.4344614187314,72.56553858126858,25.44965298041867,-6.449652980418669,284.44053250842177,64.30946749157823,378.95830706052885,65.04169293947115,459.18340597081317,68.81659402918683
2022-02-22,monterrey,944,348402.5111113186,92221.4888886814,369.0704566857189,97.6922551786879,167.41039362869444,29.35936462225561,1196.2897685473317,-28.289768547331732,25.45366424180102,-5.453664241801022,284.456187964454,92.54381203554601,378.9681415335739,109.03185846642612,459.2191212419051,124.7808787580949
